Date,Day_Number,Day,Month,Short_Month,Calendar_Month_Number,Calendar_Month_Label,Calendar_Year,Calendar_Year_Label,Fiscal_Month_Number,Fiscal_Month_Label,Fiscal_Year,Fiscal_Year_Label,ISO_Week_Number
2004-08-09T00:00:00.000Z,9,9,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,33
2004-08-10T00:00:00.000Z,10,10,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,33
2004-09-01T00:00:00.000Z,1,1,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,36
2004-09-02T00:00:00.000Z,2,2,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,36
2004-09-03T00:00:00.000Z,3,3,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,36
2004-09-04T00:00:00.000Z,4,4,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,36
2004-09-05T00:00:00.000Z,5,5,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,36
2004-09-06T00:00:00.000Z,6,6,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,37
2004-09-07T00:00:00.000Z,7,7,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,37
2004-09-08T00:00:00.000Z,8,8,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,37
2004-09-09T00:00:00.000Z,9,9,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,37
2004-09-10T00:00:00.000Z,10,10,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,37
2004-10-01T00:00:00.000Z,1,1,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,40
2004-10-02T00:00:00.000Z,2,2,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,40
2004-10-03T00:00:00.000Z,3,3,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,40
2004-10-04T00:00:00.000Z,4,4,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-05T00:00:00.000Z,5,5,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-06T00:00:00.000Z,6,6,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-07T00:00:00.000Z,7,7,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-08T00:00:00.000Z,8,8,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-09T00:00:00.000Z,9,9,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-10-10T00:00:00.000Z,10,10,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,41
2004-11-01T00:00:00.000Z,1,1,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-02T00:00:00.000Z,2,2,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-03T00:00:00.000Z,3,3,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-04T00:00:00.000Z,4,4,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-05T00:00:00.000Z,5,5,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-06T00:00:00.000Z,6,6,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-07T00:00:00.000Z,7,7,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
2004-11-08T00:00:00.000Z,8,8,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
2004-11-09T00:00:00.000Z,9,9,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
2004-12-01T00:00:00.000Z,1,1,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
2004-12-02T00:00:00.000Z,2,2,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
2004-12-03T00:00:00.000Z,3,3,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
2004-12-04T00:00:00.000Z,4,4,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
2004-12-05T00:00:00.000Z,5,5,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
2004-12-06T00:00:00.000Z,6,6,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
2004-12-07T00:00:00.000Z,7,7,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
2004-12-08T00:00:00.000Z,8,8,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
2004-12-09T00:00:00.000Z,9,9,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
2006-01-11T00:00:00.000Z,11,11,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,2
2006-01-12T00:00:00.000Z,12,12,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,2
2006-01-13T00:00:00.000Z,13,13,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,2
2006-01-14T00:00:00.000Z,14,14,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,2
2006-01-15T00:00:00.000Z,15,15,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,2
2006-01-16T00:00:00.000Z,16,16,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,3
2006-01-17T00:00:00.000Z,17,17,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,3
2006-01-18T00:00:00.000Z,18,18,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,3
2006-01-19T00:00:00.000Z,19,19,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,3
2006-01-20T00:00:00.000Z,20,20,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,3
2006-02-11T00:00:00.000Z,11,11,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,6
2006-02-12T00:00:00.000Z,12,12,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,6
2006-02-13T00:00:00.000Z,13,13,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-14T00:00:00.000Z,14,14,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-15T00:00:00.000Z,15,15,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-16T00:00:00.000Z,16,16,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-17T00:00:00.000Z,17,17,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-18T00:00:00.000Z,18,18,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-19T00:00:00.000Z,19,19,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,7
2006-02-20T00:00:00.000Z,20,20,February,Feb,2,CY2006-Feb,2006,CY2006,4,FY2006-Feb,2006,FY2006,8
2006-03-11T00:00:00.000Z,11,11,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,10
2006-03-12T00:00:00.000Z,12,12,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,10
2006-03-13T00:00:00.000Z,13,13,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-14T00:00:00.000Z,14,14,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-15T00:00:00.000Z,15,15,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-16T00:00:00.000Z,16,16,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-17T00:00:00.000Z,17,17,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-18T00:00:00.000Z,18,18,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-19T00:00:00.000Z,19,19,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,11
2006-03-20T00:00:00.000Z,20,20,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,12
2006-04-11T00:00:00.000Z,11,11,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-12T00:00:00.000Z,12,12,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-13T00:00:00.000Z,13,13,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-14T00:00:00.000Z,14,14,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-15T00:00:00.000Z,15,15,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-16T00:00:00.000Z,16,16,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,15
2006-04-17T00:00:00.000Z,17,17,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,16
2006-04-18T00:00:00.000Z,18,18,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,16
2006-04-19T00:00:00.000Z,19,19,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,16
2006-04-20T00:00:00.000Z,20,20,April,Apr,4,CY2006-Apr,2006,CY2006,6,FY2006-Apr,2006,FY2006,16
2006-05-11T00:00:00.000Z,11,11,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,19
2006-05-12T00:00:00.000Z,12,12,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,19
2006-05-13T00:00:00.000Z,13,13,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,19
2006-05-14T00:00:00.000Z,14,14,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,19
2006-05-15T00:00:00.000Z,15,15,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-05-16T00:00:00.000Z,16,16,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-05-17T00:00:00.000Z,17,17,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-05-18T00:00:00.000Z,18,18,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-05-19T00:00:00.000Z,19,19,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-05-20T00:00:00.000Z,20,20,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,20
2006-06-11T00:00:00.000Z,11,11,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,23
2006-06-12T00:00:00.000Z,12,12,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-13T00:00:00.000Z,13,13,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-14T00:00:00.000Z,14,14,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-15T00:00:00.000Z,15,15,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-16T00:00:00.000Z,16,16,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-17T00:00:00.000Z,17,17,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-18T00:00:00.000Z,18,18,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,24
2006-06-19T00:00:00.000Z,19,19,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,25
2006-06-20T00:00:00.000Z,20,20,June,Jun,6,CY2006-Jun,2006,CY2006,8,FY2006-Jun,2006,FY2006,25
2006-07-11T00:00:00.000Z,11,11,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-12T00:00:00.000Z,12,12,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-13T00:00:00.000Z,13,13,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-14T00:00:00.000Z,14,14,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-15T00:00:00.000Z,15,15,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-16T00:00:00.000Z,16,16,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,28
2006-07-17T00:00:00.000Z,17,17,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,29
2006-07-18T00:00:00.000Z,18,18,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,29
2006-07-19T00:00:00.000Z,19,19,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,29
2006-07-20T00:00:00.000Z,20,20,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,29
2006-08-11T00:00:00.000Z,11,11,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,32
2006-08-12T00:00:00.000Z,12,12,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,32
2006-08-13T00:00:00.000Z,13,13,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,32
2006-08-14T00:00:00.000Z,14,14,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-15T00:00:00.000Z,15,15,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-16T00:00:00.000Z,16,16,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-17T00:00:00.000Z,17,17,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-18T00:00:00.000Z,18,18,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-19T00:00:00.000Z,19,19,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-08-20T00:00:00.000Z,20,20,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,33
2006-09-11T00:00:00.000Z,11,11,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-12T00:00:00.000Z,12,12,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-13T00:00:00.000Z,13,13,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-14T00:00:00.000Z,14,14,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-15T00:00:00.000Z,15,15,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-16T00:00:00.000Z,16,16,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-17T00:00:00.000Z,17,17,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,37
2006-09-18T00:00:00.000Z,18,18,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,38
2006-09-19T00:00:00.000Z,19,19,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,38
2006-10-11T00:00:00.000Z,11,11,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,41
2006-10-12T00:00:00.000Z,12,12,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,41
2006-10-13T00:00:00.000Z,13,13,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,41
2006-10-14T00:00:00.000Z,14,14,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,41
2006-10-15T00:00:00.000Z,15,15,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,41
2006-10-16T00:00:00.000Z,16,16,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,42
2006-10-17T00:00:00.000Z,17,17,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,42
2006-10-18T00:00:00.000Z,18,18,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,42
2006-10-19T00:00:00.000Z,19,19,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,42
2006-11-10T00:00:00.000Z,10,10,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,45
2006-11-11T00:00:00.000Z,11,11,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,45
2006-11-12T00:00:00.000Z,12,12,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,45
2006-11-13T00:00:00.000Z,13,13,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-14T00:00:00.000Z,14,14,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-15T00:00:00.000Z,15,15,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-16T00:00:00.000Z,16,16,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-17T00:00:00.000Z,17,17,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-18T00:00:00.000Z,18,18,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-11-19T00:00:00.000Z,19,19,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,46
2006-12-10T00:00:00.000Z,10,10,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,49
2006-12-11T00:00:00.000Z,11,11,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-12T00:00:00.000Z,12,12,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-13T00:00:00.000Z,13,13,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-14T00:00:00.000Z,14,14,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-15T00:00:00.000Z,15,15,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-16T00:00:00.000Z,16,16,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-17T00:00:00.000Z,17,17,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,50
2006-12-18T00:00:00.000Z,18,18,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,51
2006-12-19T00:00:00.000Z,19,19,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,51
2010-01-11T00:00:00.000Z,11,11,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-12T00:00:00.000Z,12,12,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-13T00:00:00.000Z,13,13,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-14T00:00:00.000Z,14,14,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-15T00:00:00.000Z,15,15,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-16T00:00:00.000Z,16,16,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-17T00:00:00.000Z,17,17,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
2010-01-18T00:00:00.000Z,18,18,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
2010-01-19T00:00:00.000Z,19,19,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
2010-01-20T00:00:00.000Z,20,20,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
2010-02-11T00:00:00.000Z,11,11,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
2010-02-12T00:00:00.000Z,12,12,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
2010-02-13T00:00:00.000Z,13,13,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
2010-02-14T00:00:00.000Z,14,14,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
2010-02-15T00:00:00.000Z,15,15,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-02-16T00:00:00.000Z,16,16,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-02-17T00:00:00.000Z,17,17,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-02-18T00:00:00.000Z,18,18,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-02-19T00:00:00.000Z,19,19,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-02-20T00:00:00.000Z,20,20,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
2010-03-11T00:00:00.000Z,11,11,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
2010-03-12T00:00:00.000Z,12,12,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
2010-03-13T00:00:00.000Z,13,13,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
2010-03-14T00:00:00.000Z,14,14,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
2010-03-15T00:00:00.000Z,15,15,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-03-16T00:00:00.000Z,16,16,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-03-17T00:00:00.000Z,17,17,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-03-18T00:00:00.000Z,18,18,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-03-19T00:00:00.000Z,19,19,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-03-20T00:00:00.000Z,20,20,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
2010-04-11T00:00:00.000Z,11,11,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
2010-04-12T00:00:00.000Z,12,12,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-13T00:00:00.000Z,13,13,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-14T00:00:00.000Z,14,14,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-15T00:00:00.000Z,15,15,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-16T00:00:00.000Z,16,16,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-17T00:00:00.000Z,17,17,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-18T00:00:00.000Z,18,18,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
2010-04-19T00:00:00.000Z,19,19,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
2010-04-20T00:00:00.000Z,20,20,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
2010-05-11T00:00:00.000Z,11,11,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-12T00:00:00.000Z,12,12,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-13T00:00:00.000Z,13,13,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-14T00:00:00.000Z,14,14,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-15T00:00:00.000Z,15,15,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-16T00:00:00.000Z,16,16,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
2010-05-17T00:00:00.000Z,17,17,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
2010-05-18T00:00:00.000Z,18,18,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
2010-05-19T00:00:00.000Z,19,19,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
2010-05-20T00:00:00.000Z,20,20,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
2010-06-11T00:00:00.000Z,11,11,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
